"Setting","真愛找麻煩","剩女保鏢","愛上巧克力","我們發財了"
"000010",NA,1.95868925577333,NA,1.62543803827201
"000010",NA,NA,1.95697330583335,1.72227187233249
"000010",NA,1.96004384452671,1.90168412548488,1.80050734816
"000010",NA,NA,NA,1.75704056093701
"000010",NA,NA,NA,1.64751969686665
"000010",2.64714233264485,NA,NA,1.64123178131268
"000010",2.95438725518021,NA,NA,1.66208248718624
"000010",3.11095371541544,NA,NA,1.61565383936526
"000010",2.71229311740573,NA,NA,1.59932184834967
"000010",2.2921653437581,NA,1.99322237029224,1.54859677813153
"000010",2.47935148944176,NA,2.04242446890766,1.56385237899368
"000010",2.67188333852888,NA,2.02372648340741,1.56965181985411
"000010",NA,NA,2.03044581194865,1.61928931402655
"000010",2.94626413482918,NA,2.10795798940342,1.60890418046491
"000010",2.85429778487862,NA,2.09264436191181,1.52543088523045
"000010",3.05158648936811,NA,1.96018058347357,1.50539899405302
"000010",NA,NA,1.82048221239183,1.51424444103326
"000010",3.14991933795594,NA,1.92980695396356,1.52332410292869
"000010",NA,NA,1.91313057320496,1.54661565071554
"000010",2.8016100265462,NA,1.87581771126488,1.65749538940129
"000010",NA,NA,2.05546653671445,1.55438059851657
"000010",3.30255045543853,NA,1.785444183525,1.58210605413664
"000010",NA,NA,1.93227386602984,1.62689216749038
"000010",NA,NA,1.74257217927307,1.56056025282102
"000010",2.96109056328944,NA,1.9744782411149,1.45962093285031
"000010",NA,1.87998118039052,1.64285911760801,1.48363554741593
"000010",3.11454764080378,1.83513761897331,1.80126462386849,1.44309769326483
"000010",NA,1.82242399839703,1.833328161885,1.36962559192891
"000010",NA,NA,1.84607015132784,1.31434428249346
"000010",NA,NA,1.75984855413447,1.29016695478051
"000010",NA,NA,1.67462861405659,1.40090068319521
"000010",NA,NA,1.84798480700245,1.41386589834613
"000010",3.13538717773288,NA,1.77376343767838,1.40594722006091
"000010",2.90442346700216,NA,1.8301419822333,1.39409064739023
"000010",3.17851117747099,NA,1.76393882902589,1.42237296300945
"000010",3.04147822873533,1.9997133979988,1.76163682632597,1.53970472117679
"000010",3.20151560428878,1.95598554373441,1.97141577516243,1.57702639568531
"000010",2.95956191371288,1.96777809296988,1.95250022588148,1.62727018809854
"000010",2.97971609008497,1.8475626195159,2.03588995791157,1.63586413907481
"000010",3.04152245627111,1.84418522499895,2.10708374853551,1.63737443299313
"000010",3.16292964288271,1.85133975841647,NA,1.63468206594892
"000010",3.20369058616234,1.83189346061281,NA,1.65834559659199
"000010",3.55170028999807,1.82538045217837,NA,1.72528600423597
"000010",3.65950747886982,NA,NA,1.76914612834429
"000010",3.70327033219944,NA,NA,1.67731507355008
"000010",NA,NA,NA,1.68542649530951
"000010",NA,NA,NA,1.64698557153822
"000010",NA,NA,NA,1.72330346734684
"000010",NA,NA,NA,1.75083816176209
"000010",NA,NA,NA,1.53705064093642
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,1.63688611788925,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,1.19254980845487
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,1.3494425087108
"000011",NA,1.91135135135133,NA,1.37866344605476
"000011",NA,1.81176470588235,NA,1.36270270270266
"000011",NA,NA,NA,1.343
"000011",NA,NA,NA,1.32219047619048
"000011",NA,NA,NA,1.32124481327799
"000011",NA,NA,NA,1.37697855750495
"000011",NA,NA,NA,1.3578723404255
"000011",NA,NA,NA,1.3256
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,1.89009699990623,NA,NA
"000011",NA,1.83979540986904,NA,NA
"000011",NA,1.82209535966096,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,1.95477676693926,NA,NA
"000011",NA,1.96183962076027,NA,NA
"000011",NA,1.85395568320742,NA,NA
"000011",NA,1.84818334450308,NA,NA
"000011",NA,1.85125618263828,NA,NA
"000011",NA,1.82456483939538,NA,NA
"000011",NA,1.83413055175008,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000011",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",NA,NA,NA,NA
"000100",1.65115029465754,1.71480703793982,NA,NA
"000100",1.57078381038371,1.89610452561048,1.56337598576125,1.41597829080106
"000100",1.63362103550131,2.40159918112964,1.47729464976693,1.66498110266778
"000100",1.3246859781336,1.97217138830557,1.73957562732769,1.00909236326939
"000100",1.56160254772213,1.77305925771647,1.70308009547903,1.72220414249
"000100",1.51383424342209,1.54175925457353,1.61543679859803,1.30860615168078
"000100",1.49694447190623,1.86684190533418,1.79420674278002,1.31775372972569
"000100",1.58231078590209,2.24633004977139,1.87135670900096,1.25645958735463
"000100",1.56767484101993,2.07368030736446,1.67349424318505,1.23361935971818
"000100",2.06653053969257,1.99592398848956,1.55357834309688,1.30857141509285
"000100",1.93520111945982,1.98707181428957,1.71444785824123,1.35303472579627
"000100",1.79445423173867,2.03826543083413,1.72060782802081,1.2678621163585
"000100",1.82733649499771,1.96888658743874,1.64169919450682,1.24980802395711
"000100",1.68977657956338,1.93638195221301,1.6468534987157,1.24163774207331
"000100",1.73758589351103,2.12095918627787,1.55357583188248,1.36637008358621
"000100",1.95713733374685,2.06242645546949,1.71601243021762,1.3173624065177
"000100",2.02613855463712,1.92861798764893,1.75828110463828,1.27906946740017
"000100",2.21854436056256,1.89665762038556,1.71230666930598,1.35098564171481
"000100",2.17575531913446,1.92471244073635,1.64888389398573,1.31464749910495
"000100",2.28283786295615,1.92650038800102,1.69629157269216,1.25961401422315
"000100",2.35004845784019,1.94456773675934,1.78259509743069,1.21530574895688
"000100",2.15842891871967,1.97111918895279,1.75560727735634,1.12145393467513
"000100",2.17754224683131,1.92839149297357,1.7591141067674,1.03322776320392
"000100",1.89076373768373,1.90054906906832,1.75398845644267,1.30969770153595
"000100",1.84454846431586,1.94673596837246,1.76581876697349,1.43241610211994
"000100",2.14289081057641,1.93934027937764,1.85927350373409,1.38132548546889
"000100",2.44720320878319,2.02443166059287,1.83611365298187,1.39456612654255
"000100",2.18702289071837,1.97087105637149,1.75089556234851,1.3737864040195
"000100",3.57362480677572,1.97059931970539,1.69821775557252,1.57584553078598
"000100",2.72133500808749,1.89689222403612,1.86816776799704,1.54712478539902
"000100",3.20660280197132,2.11242870879959,1.97789087777754,1.70934482916022
"000100",2.9584656370965,2.00403777652299,1.79004981235098,1.75426932865076
"000100",3.33486180549439,1.92315393785887,1.85631599682202,1.75652024097698
"000100",2.88488163990669,1.84819720867404,1.76021328309772,1.80066937452582
"000100",3.18514762906841,1.92459340152998,1.70720292030565,1.8236131880854
"000100",3.02172794858054,1.95732861738385,1.83142893112938,1.66442128542869
"000100",2.73336736176859,1.81440154069278,1.72316461406413,1.55509946426747
"000100",3.09271971598514,1.86934248307861,1.88385807578557,1.56969225424325
"000100",2.91322676071877,1.76466398775707,NA,1.60356315350426
"000100",2.75039817594538,1.92426711011108,NA,1.577737094548
"000100",2.37508366023775,1.87848232049261,NA,1.5118843920109
"000100",2.43056358608758,1.79963538944586,1.94114155820812,1.51931199012948
"000100",2.59341787483768,1.74083204444963,1.95319837107313,1.52949574597379
"000100",2.79501504895662,1.70430804076618,1.95537110627175,1.59968355816772
"000100",2.95194686201062,1.75551768881788,2.01940514754145,1.61120481183914
"000100",2.87281650818999,1.92315171398839,1.98669966403171,1.54650987859267
"000100",3.06856508023015,1.98856038937251,1.94528569007553,1.4682657068012
"000100",3.38718930821872,2.06057210334037,1.97062318238284,1.45494347605494
"000100",3.14656091251108,1.99511590176343,1.9688512054706,1.50398037727165
"000100",3.2328082661178,2.02962634628684,1.83972185561173,1.53746140384033
"000100",2.81096044659214,2.00393769681131,1.77474829672635,1.63697855161979
"000100",3.09016669077432,1.97497145284309,1.96677117049849,1.60015418468268
"000100",3.27507529630988,1.98467107149958,1.79942890731681,1.58141047339583
"000100",3.15247578794664,1.96995753556464,1.82364213845243,1.54591455442007
"000100",3.25450469720551,2.00772450780832,1.77676598095185,1.58778850342357
"000100",3.03567037891877,1.97455501091825,1.88682003255495,1.47762022362798
"000100",3.23052012203635,1.89916204883631,1.72270708241912,1.41209285464342
"000100",3.11682397054447,1.86928454821951,1.87245962326444,1.3888281928794
"000100",3.28722365860398,1.81898629766027,1.82464130953846,1.40267755943395
"000100",3.24183753729463,1.8369809462787,1.78310715726666,1.30878842569845
"000100",3.12515591431281,1.94559808913787,1.73383502741032,1.271638370919
"000100",3.20723818076752,2.03193304356624,1.76311260286275,1.37545676424668
"000100",2.96652358411632,1.87818836334699,1.87139770324206,1.4253581324615
"000100",3.1412765937435,2.12848885829524,1.74568499247279,1.4794684804965
"000100",2.91375875146835,1.99511647996034,1.78379234541813,1.41190202033254
"000100",3.17862110652966,1.96246733772904,1.74900158066477,1.42246694990677
"000100",3.03538977196411,2.09374259805176,1.77791614154726,1.52384283545112
"000100",3.20753362395016,1.93196930713237,1.86315652962357,1.58320123122274
"000100",2.97336877159588,1.97921094271357,1.76495900620956,1.65884374014316
"000100",3.05465036814055,1.96524828789488,1.86972090223652,1.62205287143171
"000100",2.98786209544317,1.88588881868869,2.08968180166476,1.62519131234336
"000100",3.14776416874551,1.88524905024304,NA,1.60440653761289
"000100",3.1458884820835,1.8470590543379,NA,1.62261893153824
"000100",3.50507653479361,1.73406664285014,NA,1.68504206436184
"000100",3.53838206104378,NA,NA,1.74430973637765
"000100",3.70357407767139,NA,NA,1.6709288777221
"000100",NA,NA,NA,1.6587241024083
"000100",NA,NA,NA,1.62612386445249
"000100",NA,NA,NA,1.69185746671045
"000100",NA,NA,NA,1.72588860400849
"000100",NA,NA,NA,1.51774941745858
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",NA,NA,NA,NA
"000101",1.42725962154288,NA,-5.2010160987628,NA
"000101",1.66243866596057,2.40000348014367,1.37077784871843,0.817357434445202
"000101",1.33428427665298,1.95483461551952,1.56935055109912,0.769141902258097
"000101",1.60927065164908,1.75155228646577,1.57996785873112,1.68535314083349
"000101",1.52303806413983,1.5451748628871,1.51361992588932,1.30740350885076
"000101",1.44441053296536,1.86688099657772,2.02617490296503,1.27208605758295
"000101",1.60851270871359,2.21159946031705,1.85959281734211,1.3575631555758
"000101",1.57529510637598,2.03042369585177,1.64448650087783,1.33235886079054
"000101",2.05637094336698,1.96628596303693,1.52486371295202,1.17251325009614
"000101",1.86824300642169,1.97973722964071,1.72876418309647,1.2831597482801
"000101",1.77287049876688,1.98802203710013,1.75969335624945,1.27132694976006
"000101",1.76428614407688,1.93316707606928,1.6483164332482,1.28540542689159
"000101",1.60360297554397,1.95196312265045,1.64850931608523,1.41837660392735
"000101",1.69953772657418,2.17961678006846,1.56282956893405,1.32307495358076
"000101",1.9620675871087,2.05936629539326,1.71676074181154,1.16691888899648
"000101",2.02649798253093,1.94224066184049,1.75290397435789,1.24160396258129
"000101",2.23226947092113,1.90140561896156,1.70485528070526,1.39764255656211
"000101",2.18988544028018,1.92419301776052,1.64736602782674,1.40068901524585
"000101",2.27401328554929,1.91400639018746,1.69870785967731,1.10727028054834
"000101",2.30104675664872,1.94255683618158,1.78438530619639,1.18329732463163
"000101",2.16630483390202,1.9801747832765,1.74045253583885,1.12481283253857
"000101",2.18163093904148,1.93541157708826,1.75189471696895,0.973943499855519
"000101",1.89739640375861,1.89917667381049,1.75314035677274,1.36089947897876
"000101",1.85757547651769,1.93791688416535,1.7466679765201,1.37826380735516
"000101",2.10870002822314,1.94286156897129,1.7750262394137,1.31204756599704
"000101",2.48815844951587,2.01220238133996,1.75763083578483,1.39647075873104
"000101",2.16487283091616,1.94987357600641,1.7666340656034,1.36485613650778
"000101",3.55509654605037,1.95721483311408,1.74706831579952,1.60496728536502
"000101",2.75591750171211,1.94499774061738,1.84168210108288,1.546434860219
"000101",3.4353364772526,2.10327328915671,1.97909566574247,1.88110240374557
"000101",2.95878515025227,1.99450764018986,1.81530406856163,1.78413156489353
"000101",3.33419103336385,1.91153690820016,1.86278212632391,1.74689506100677
"000101",2.88891421259616,1.83511789742386,1.76402188366964,1.81101920086135
"000101",3.18516895262012,2.06542261396963,1.68948089630405,1.81557421857449
"000101",3.02437617308624,1.96140148148904,1.82874463567261,1.69603167932901
"000101",2.73286625255242,1.77692012221173,1.73259958367829,1.57910428733132
"000101",3.09222943098799,1.88525626920554,1.91767361826296,1.59106342021867
"000101",2.90766883428678,1.7847124538534,NA,1.54339595556347
"000101",2.7539690321813,2.04178725743577,NA,1.54449222245974
"000101",2.40618843947612,1.87355968036005,NA,1.54080189930497
"000101",2.4372959698533,1.7606418816484,1.98894290151865,1.5967305265489
"000101",2.59018955939636,1.75769504142586,1.96678825406329,1.60128495595088
"000101",2.75867082504366,1.71644404820248,1.95494282693455,1.53350844136567
"000101",2.95105044812396,1.81808711733713,2.01059745492933,1.5216867739024
"000101",2.9050745983643,1.89754439619767,1.94712821737992,1.58249875928187
"000101",3.07197922634097,1.93155963091065,1.9506755009441,1.56227893545797
"000101",3.38026405988888,2.06901125354915,1.72382655773821,1.50853789052922
"000101",3.0962186220611,1.97783277450391,1.99195325195721,1.40557999049822
"000101",3.22861484697853,2.10042022770483,1.83038876100767,1.38460464557672
"000101",3.09607813987011,1.84565815768271,1.74257876006343,1.71318231503182
"000101",3.14239454210826,1.94464760176535,2.00238893652177,1.7436197812626
"000101",3.28177594868056,1.97250082511091,1.81068563925158,1.68865682409004
"000101",3.06555037002878,1.97807235689632,1.81666440220996,1.5818139820216
"000101",3.20895809976403,2.05512392510433,1.75165264680315,1.46792109837024
"000101",3.13742183869491,1.94578398473333,1.81201588279781,1.42162020671206
"000101",3.28200519658698,1.93779284818175,1.72536861904552,1.44914079498715
"000101",3.1245913041824,1.8771931482226,1.89484515206077,1.445720308524
"000101",3.19042446653259,1.8401295096675,1.86624650833283,1.35156886334212
"000101",3.20314546310451,1.92691045196526,1.76686942825931,1.2775894291398
"000101",3.23092782645786,1.97014203600547,1.67860028534474,1.24943762674772
"000101",3.25393001395925,2.02437664290756,1.76049603594873,1.39697919969316
"000101",2.97059376468293,2.01009799320776,1.91131141449239,1.51153637242911
"000101",3.0508313488311,2.10965146795043,1.79954649793809,1.46657650554128
"000101",2.87184839695069,1.99831549074943,1.75581320426235,1.38345902245282
"000101",3.27102850903072,2.02890427789534,1.69062673468396,1.43325671049081
"000101",3.08834560433677,2.01758967978886,1.79026772328845,1.54414211082846
"000101",3.20664103743716,1.94978152162904,1.92888947343339,1.60289887036292
"000101",2.89000726229378,1.93837900105874,1.86336624996865,1.62742517052664
"000101",3.01074917221854,1.97366231706096,1.87020113112121,1.59623593614141
"000101",3.0747494281386,1.88599791795795,1.94080469298481,1.65943898117698
"000101",3.19203254814865,1.89067069701005,NA,1.6815611012985
"000101",3.1488231796156,1.84091263827179,NA,1.65997764893614
"000101",3.41448077198059,1.75048396829611,NA,1.61814360838764
"000101",3.50791856844984,NA,NA,1.6537153080576
"000101",3.78771735690143,NA,NA,1.71531634864511
"000101",NA,NA,NA,1.75261324484457
"000101",NA,NA,NA,1.7120349449809
"000101",NA,NA,NA,1.62662275870377
"000101",NA,NA,NA,1.61351925411141
"000101",NA,NA,NA,1.58414223643125
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",2.44720320878311,NA,NA,NA
"000110",NA,1.97087105637149,NA,NA
"000110",NA,1.97059931970617,NA,NA
"000110",NA,1.8968922240399,NA,1.54712478539906
"000110",NA,2.11242870879977,NA,1.70934482916027
"000110",NA,NA,NA,1.75426932865081
"000110",NA,NA,NA,1.75652024097704
"000110",2.76888357185462,NA,NA,1.80066937452603
"000110",3.0940747418253,NA,NA,1.82361318808528
"000110",NA,NA,NA,1.66442128542869
"000110",NA,NA,NA,NA
"000110",2.97134537354007,NA,NA,1.56969225424328
"000110",3.13635564358225,NA,NA,1.60356315350434
"000110",2.75039817594546,NA,NA,1.57773709454801
"000110",2.37508366023766,NA,NA,1.5118843920109
"000110",2.47675128607478,NA,NA,1.51931199012948
"000110",2.5934178748377,NA,NA,1.52949574597379
"000110",2.7950150489566,NA,NA,1.59968355816757
"000110",2.94291173530718,NA,NA,1.61120481183914
"000110",2.847361084974,NA,NA,1.54650987859273
"000110",3.04855982509811,NA,NA,1.46826570680123
"000110",NA,NA,NA,1.45494347605485
"000110",NA,NA,NA,1.50398037727165
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,1.63697855161976
"000110",NA,NA,NA,1.60015418468271
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,NA
"000110",NA,NA,NA,1.61042362938376
"000110",NA,NA,NA,NA
"000110",NA,NA,1.72270708241911,NA
"000110",NA,NA,1.87245962324315,NA
"000110",NA,NA,1.82464130953847,NA
"000110",NA,1.83698094621732,1.78310715726894,1.3087884256984
"000110",NA,NA,NA,1.27163837091895
"000110",NA,NA,NA,1.37545676424664
